booking_id,property_id,platform,guest_name,booking_date,checkin_date,checkout_date,stay_nights,gross_booking_revenue,cleaning_fee,platform_fee,management_fee,maintenance_cost,total_cost,profit,avg_nightly_rate,review_rating,occupancy_status
BK002436,PROP011,Booking.com,Dorothy Lewis,2024-07-30,2024-09-13,2024-09-17,4,539.8,70,16.19,107.96,15.06,101.25,438.55,134.95,4.5,Completed
BK002437,PROP011,Airbnb,Jasmine Brown,2024-08-20,2024-09-18,2024-09-22,4,586.16,90,17.58,117.23,34.86,142.44,443.72,146.54,4.5,Completed
BK002438,PROP011,Booking.com,Heather Williams,2024-08-25,2024-09-22,2024-09-26,4,535.84,80,16.08,107.17,27.53,123.61,412.23,133.96,5.0,Completed
BK002439,PROP011,Airbnb,Mr Brett Singh,2024-09-03,2024-09-27,2024-09-30,3,401.91,70,12.06,80.38,10.8,92.86,309.05,133.97,4.3,Completed
BK002440,PROP011,Airbnb,Benjamin Taylor,2024-09-14,2024-09-30,2024-10-07,7,924.84,90,27.75,184.97,24.81,142.56,782.28,132.12,5.0,Completed
BK002441,PROP011,Airbnb,Joyce Myers,2024-08-26,2024-10-08,2024-10-14,6,825.12,50,24.75,165.02,19.93,94.68,730.44,137.52,4.6,Completed
BK002442,PROP011,Airbnb,Mrs Catherine Henderson,2024-09-14,2024-10-14,2024-10-18,4,565.08,60,16.95,113.02,45.79,122.74000000000001,442.34,141.27,4.7,Completed
BK002443,PROP011,Booking.com,Mathew Smith,2024-08-23,2024-10-18,2024-10-23,5,586.0,50,17.58,117.2,52.25,119.83,466.17,117.2,4.8,Completed
BK002444,PROP011,Airbnb,Ms Ashleigh Bryant,2024-10-05,2024-10-24,2024-10-30,6,730.92,90,21.93,146.18,58.54,170.47,560.45,121.82,4.9,Completed
BK002445,PROP011,Booking.com,Anna Higgins,2024-10-08,2024-10-30,2024-11-01,2,280.06,60,8.4,56.01,37.4,105.80000000000001,174.26,140.03,4.7,Completed
BK002446,PROP011,Vrbo,Christian Holland,2024-10-12,2024-11-01,2024-11-06,5,800.65,60,24.02,160.13,51.66,135.68,664.97,160.13,5.0,Completed
BK002447,PROP011,Airbnb,Scott Williams,2024-11-02,2024-11-08,2024-11-13,5,795.65,60,23.87,159.13,17.27,101.14,694.51,159.13,4.6,Completed
BK002448,PROP011,Airbnb,Debra Collins,2024-10-03,2024-11-13,2024-11-18,5,767.3,80,23.02,153.46,30.73,133.75,633.55,153.46,4.2,Completed
BK002449,PROP011,Airbnb,Dr Raymond Robinson,2024-10-04,2024-11-18,2024-11-23,5,820.8,60,24.62,164.16,52.4,137.02,683.78,164.16,4.7,Completed
BK002450,PROP011,Vrbo,Stewart Parker,2024-09-28,2024-11-23,2024-11-28,5,795.55,70,23.87,159.11,45.34,139.21,656.34,159.11,4.9,Completed
BK002451,PROP011,Vrbo,Ashleigh Begum,2024-11-08,2024-11-28,2024-12-03,5,769.35,70,23.08,153.87,28.23,121.31,648.04,153.87,5.0,Completed
BK002452,PROP011,Booking.com,Victoria White-Skinner,2024-11-08,2024-12-03,2024-12-09,6,823.02,70,24.69,164.6,13.85,108.53999999999999,714.48,137.17,4.4,Completed
BK002453,PROP011,Vrbo,Gareth Marsh,2024-10-16,2024-12-10,2024-12-16,6,885.78,90,26.57,177.16,16.44,133.01,752.77,147.63,4.4,Completed
BK002454,PROP011,Airbnb,Donna Henderson,2024-10-20,2024-12-16,2024-12-23,7,1147.51,80,34.43,229.5,36.77,151.20000000000002,996.31,163.93,4.7,Completed
BK002455,PROP011,Airbnb,Mrs Grace Simmons,2024-11-18,2024-12-28,2024-12-31,3,496.74,70,14.9,99.35,45.88,130.78,365.96,165.58,4.8,Completed
BK002456,PROP011,Airbnb,Cheryl Taylor,2024-11-17,2024-12-31,2025-01-05,5,780.55,70,23.42,156.11,38.71,132.13,648.42,156.11,4.8,Completed
BK002457,PROP011,Vrbo,Cameron Stokes,2024-12-22,2025-01-06,2025-01-11,5,555.55,90,16.67,111.11,31.81,138.48,417.07,111.11,4.3,Completed
BK002458,PROP011,Airbnb,Dr Leon Carey,2024-12-15,2025-01-11,2025-01-17,6,671.64,80,20.15,134.33,37.95,138.10000000000002,533.54,111.94,4.8,Completed
BK002459,PROP011,Airbnb,Sophie Parkinson,2024-11-27,2025-01-17,2025-01-24,7,706.16,60,21.18,141.23,13.19,94.37,611.79,100.88,4.5,Completed
BK002460,PROP011,Booking.com,Molly Blackburn-Hawkins,2024-12-05,2025-01-24,2025-01-30,6,638.46,70,19.15,127.69,57.37,146.52,491.94,106.41,4.7,Completed
BK002461,PROP011,Vrbo,Jason Hammond,2025-01-01,2025-01-31,2025-02-05,5,527.85,80,15.84,105.57,45.21,141.05,386.8,105.57,4.7,Completed
BK002462,PROP011,Booking.com,Lynne Lewis,2025-01-13,2025-02-06,2025-02-13,7,756.91,80,22.71,151.38,25.49,128.20000000000002,628.71,108.13,4.2,Completed
BK002463,PROP011,Airbnb,Mrs Carolyn Kemp,2025-01-14,2025-02-14,2025-02-17,3,309.06,90,9.27,61.81,49.92,149.19,159.87,103.02,4.8,Completed
BK002464,PROP011,Airbnb,Dr Louise Goodwin,2025-01-05,2025-02-18,2025-02-24,6,725.94,90,21.78,145.19,25.72,137.5,588.44,120.99,4.7,Completed
BK002465,PROP011,Booking.com,Michelle Wood-Wilkinson,2025-02-15,2025-02-24,2025-03-03,7,841.26,70,25.24,168.25,39.37,134.60999999999999,706.65,120.18,5.0,Completed
BK002466,PROP011,Airbnb,Miss Diana Parker,2025-02-14,2025-03-03,2025-03-05,2,281.38,90,8.44,56.28,30.69,129.13,152.25,140.69,4.6,Completed
BK002467,PROP011,Airbnb,Dr Natalie Archer,2025-01-28,2025-03-05,2025-03-11,6,879.42,60,26.38,175.88,51.79,138.17,741.25,146.57,4.6,Completed
BK002468,PROP011,Airbnb,Hilary Clarke-Hardy,2025-01-21,2025-03-11,2025-03-15,4,585.8,50,17.57,117.16,14.71,82.28,503.52,146.45,4.9,Completed
BK002469,PROP011,Airbnb,Mary Nicholls,2025-02-19,2025-03-17,2025-03-22,5,641.75,80,19.25,128.35,44.82,144.07,497.68,128.35,5.0,Completed
BK002470,PROP011,Booking.com,Jessica Jones,2025-03-01,2025-03-22,2025-03-24,2,298.52,70,8.96,59.7,27.76,106.72000000000001,191.8,149.26,4.7,Completed
BK002471,PROP011,Airbnb,Clare Howells,2025-02-25,2025-03-24,2025-03-26,2,285.6,60,8.57,57.12,23.03,91.6,194.0,142.8,4.7,Completed
BK002472,PROP011,Airbnb,Ms Christine Green,2025-03-20,2025-03-26,2025-03-30,4,537.96,80,16.14,107.59,47.59,143.73000000000002,394.23,134.49,5.0,Completed
BK002473,PROP011,Airbnb,Dr Lawrence McCarthy,2025-03-20,2025-04-04,2025-04-06,2,310.64,90,9.32,62.13,12.96,112.28,198.36,155.32,4.8,Completed
BK002474,PROP011,Airbnb,Dr Henry Smith,2025-03-31,2025-04-06,2025-04-12,6,938.88,50,28.17,187.78,10.23,88.4,850.48,156.48,4.7,Completed
BK002475,PROP011,Vrbo,Kayleigh Chambers,2025-03-26,2025-04-12,2025-04-18,6,715.2,70,21.46,143.04,52.97,144.43,570.77,119.2,4.7,Completed
BK002476,PROP011,Vrbo,Miss Claire Todd,2025-04-07,2025-04-18,2025-04-23,5,643.8,60,19.31,128.76,36.76,116.07,527.73,128.76,4.6,Completed
BK002477,PROP011,Booking.com,Aaron Palmer,2025-03-05,2025-04-24,2025-04-30,6,752.58,70,22.58,150.52,38.7,131.28,621.3,125.43,4.4,Completed
BK002478,PROP011,Airbnb,Mr Karl Carpenter,2025-03-20,2025-05-03,2025-05-09,6,765.66,60,22.97,153.13,50.72,133.69,631.97,127.61,4.8,Completed
BK002479,PROP011,Airbnb,Patricia Hughes,2025-04-16,2025-05-09,2025-05-15,6,713.64,50,21.41,142.73,50.36,121.77,591.87,118.94,4.8,Completed
BK002480,PROP011,Airbnb,Malcolm Parsons-Kelly,2025-05-04,2025-05-15,2025-05-19,4,461.68,60,13.85,92.34,39.51,113.35999999999999,348.32,115.42,4.9,Completed
BK002481,PROP011,Airbnb,Beth Frost-Murphy,2025-04-25,2025-05-21,2025-05-24,3,390.84,90,11.73,78.17,17.76,119.49000000000001,271.35,130.28,4.8,Completed
BK002482,PROP011,Booking.com,Mr Bryan Whitehead,2025-05-12,2025-05-24,2025-05-31,7,898.8,90,26.96,179.76,51.59,168.55,730.25,128.4,5.0,Completed
BK002483,PROP011,Airbnb,Owen Pickering,2025-04-04,2025-05-31,2025-06-02,2,236.46,70,7.09,47.29,22.31,99.4,137.06,118.23,4.5,Completed
BK002484,PROP011,Airbnb,Dr Cheryl Smith,2025-04-28,2025-06-02,2025-06-05,3,450.54,80,13.52,90.11,12.08,105.6,344.94,150.18,4.6,Completed
BK002485,PROP011,Booking.com,Leonard Porter,2025-04-28,2025-06-05,2025-06-07,2,375.92,90,11.28,75.18,14.55,115.83,260.09,187.96,4.8,Completed
BK002486,PROP011,Booking.com,Dr Nicole Morris,2025-04-22,2025-06-07,2025-06-13,6,1156.08,90,34.68,231.22,36.08,160.76,995.32,192.68,4.5,Completed
BK002487,PROP011,Booking.com,Ms Claire Evans,2025-05-21,2025-06-13,2025-06-17,4,702.52,70,21.08,140.5,16.77,107.85,594.67,175.63,5.0,Completed
BK002488,PROP011,Airbnb,Frank Hicks-Cole,2025-05-13,2025-06-18,2025-06-23,5,993.9,80,29.82,198.78,28.85,138.67,855.23,198.78,4.7,Completed
BK002489,PROP011,Airbnb,Dr Abbie King,2025-05-18,2025-06-23,2025-06-27,4,715.88,90,21.48,143.18,34.21,145.69,570.19,178.97,5.0,Completed
BK002490,PROP011,Airbnb,Karen Price,2025-06-17,2025-06-27,2025-07-04,7,1324.89,50,39.75,264.98,36.38,126.13,1198.76,189.27,4.4,Completed
BK002491,PROP011,Airbnb,Phillip James-Manning,2025-05-13,2025-07-04,2025-07-10,6,914.4,90,27.43,182.88,37.14,154.57,759.83,152.4,4.7,Completed
BK002492,PROP011,Airbnb,Lawrence Akhtar,2025-06-23,2025-07-10,2025-07-16,6,1200.3,50,36.01,240.06,12.36,98.36999999999999,1101.93,200.05,4.8,Completed
BK002493,PROP011,Booking.com,Stephen Patterson,2025-06-14,2025-07-16,2025-07-22,6,1111.26,50,33.34,222.25,51.19,134.53,976.73,185.21,4.6,Completed
BK002494,PROP011,Booking.com,Max Davis,2025-07-15,2025-07-22,2025-07-28,6,1225.38,60,36.76,245.08,35.44,132.2,1093.18,204.23,4.7,Completed
BK002495,PROP011,Booking.com,Brett Lewis,2025-06-08,2025-07-28,2025-07-30,2,340.48,80,10.21,68.1,57.5,147.71,192.77,170.24,4.9,Completed
BK002496,PROP011,Airbnb,Dr Charlene Vaughan,2025-06-16,2025-07-30,2025-08-01,2,328.42,60,9.85,65.68,34.76,104.60999999999999,223.81,164.21,4.7,Completed
BK002497,PROP011,airbnb,Kevin Cook,2025-07-09,2025-08-01,2025-08-03,2,375.96,80,11.28,75.19,20.3,111.58,264.38,187.98,4.6,Completed
BK002498,PROP011,Vrbo,Rachael Sullivan,2025-06-07,2025-08-03,2025-08-06,3,521.91,70,15.66,104.38,59.22,144.88,377.03,173.97,4.7,Completed
BK002499,PROP011,Airbnb,Julie Rogers,2025-07-17,2025-08-06,2025-08-10,4,645.68,80,19.37,129.14,12.24,111.61,534.07,161.42,4.5,Completed
BK002500,PROP011,Airbnb,Roy Jackson,2025-06-30,2025-08-10,2025-08-17,7,1371.02,70,41.13,274.2,54.1,165.23,1205.79,195.86,4.3,Completed
BK002501,PROP011,Airbnb,Joel Summers,2025-06-21,2025-08-17,2025-08-20,3,443.49,70,13.3,88.7,30.46,113.75999999999999,329.73,147.83,4.4,Completed
BK002502,PROP011,Airbnb,Sara Davies-Jones,2025-06-27,2025-08-20,2025-08-25,5,965.6,70,28.97,193.12,52.13,151.1,814.5,193.12,4.2,Completed
BK002503,PROP011,Booking.com,Mr Victor West,2025-08-18,2025-08-25,2025-08-29,4,753.8,90,22.61,150.76,10.52,123.13,630.67,188.45,4.7,Completed
BK002504,PROP011,Airbnb,Gary Jones-Giles,2025-08-14,2025-08-29,2025-09-01,3,633.9,60,19.02,126.78,13.53,92.55,541.35,211.3,5.0,Completed
BK002505,PROP011,Airbnb,Mr Vincent Shah,2025-07-11,2025-09-01,2025-09-03,2,272.54,60,8.18,54.51,36.85,105.03,167.51,136.27,5.0,Completed
BK002506,PROP011,airbnb,Leanne Thomas-Palmer,2025-07-07,2025-09-04,2025-09-11,7,1039.29,80,31.18,207.86,24.24,135.42000000000002,903.87,148.47,4.6,Completed
BK002507,PROP011,Airbnb,Nathan Miles,2025-08-25,2025-09-11,2025-09-15,4,537.48,50,16.12,107.5,48.05,114.17,423.31,134.37,4.6,Completed
BK002508,PROP011,Airbnb,Ms Julie Taylor,2025-09-08,2025-09-15,2025-09-21,6,757.08,80,22.71,151.42,20.04,122.75,634.33,126.18,4.6,Completed
BK002509,PROP011,Airbnb,Chloe Scott-Johnson,2025-08-23,2025-09-21,2025-09-26,5,613.7,50,18.41,122.74,15.57,83.97999999999999,529.72,122.74,4.7,Completed
BK002510,PROP011,Airbnb,Miss Elaine Turnbull,2025-08-24,2025-09-26,2025-09-28,2,284.38,50,8.53,56.88,22.09,80.62,203.76,142.19,4.9,Completed
BK002511,PROP011,Booking.com,Mr Adam Jones,2025-08-24,2025-09-30,2025-10-05,5,653.0,90,19.59,130.6,48.46,158.05,494.95,130.6,4.4,Completed
BK002512,PROP011,Airbnb,Jodie Price,2025-09-21,2025-10-05,2025-10-08,3,456.69,70,13.7,91.34,12.19,95.89,360.8,152.23,5.0,Completed
BK002513,PROP011,Airbnb,Dr Rosemary Sullivan,2025-08-25,2025-10-10,2025-10-14,4,565.52,60,16.97,113.1,27.51,104.48,461.04,141.38,4.8,Completed
BK002514,PROP011,Airbnb,Mr Raymond Woods,2025-10-05,2025-10-14,2025-10-19,5,673.0,80,20.19,134.6,17.65,117.84,555.16,134.6,4.9,Completed
BK002515,PROP011,Booking.com,Dr Victor Bowen,2025-10-13,2025-10-19,2025-10-22,3,383.76,60,11.51,76.75,26.79,98.30000000000001,285.46,127.92,4.9,Completed
BK002516,PROP011,Airbnb,Claire Francis,2025-10-07,2025-10-22,2025-10-24,2,269.16,60,8.07,53.83,40.08,108.14999999999999,161.01,134.58,4.7,Completed
BK002517,PROP011,Booking.com,Miss Carly Lynch,2025-09-23,2025-10-24,2025-10-30,6,797.04,70,23.91,159.41,12.84,106.75,690.29,132.84,4.8,Completed
BK002518,PROP011,Airbnb,Mr Ryan Williams,2025-10-05,2025-10-30,2025-11-05,6,670.98,50,20.13,134.2,40.93,111.06,559.92,111.83,4.8,Completed
BK002519,PROP011,Booking.com,Jasmine Moore,2025-10-31,2025-11-05,2025-11-07,2,321.08,60,9.63,64.22,55.08,124.71,196.37,160.54,4.7,Completed
BK002520,PROP011,Airbnb,Dr Samantha Daly,2025-09-27,2025-11-07,2025-11-09,2,334.12,90,10.02,66.82,12.92,112.94,221.18,167.06,5.0,Completed
BK002521,PROP011,Airbnb,Katherine Davies,2025-09-24,2025-11-09,2025-11-12,3,502.26,50,15.07,100.45,38.18,103.25,399.01,167.42,4.6,Completed
BK002522,PROP011,Airbnb,Dr Annette Robertson,2025-10-11,2025-11-13,2025-11-19,6,1030.8,80,30.92,206.16,24.12,135.04,895.76,171.8,4.4,Completed
BK002523,PROP011,Airbnb,Mr Bradley Wheeler,2025-10-05,2025-11-19,2025-11-26,7,1106.63,80,33.2,221.33,40.63,153.83,952.8,158.09,4.9,Completed
BK002524,PROP011,Booking.com,Abigail Roberts,2025-11-07,2025-11-26,2025-12-01,5,814.4,60,24.43,162.88,32.71,117.14000000000001,697.26,162.88,4.8,Completed
BK002525,PROP011,Airbnb,Miss Nicole Robson,2025-11-11,2025-12-02,2025-12-06,4,643.92,60,19.32,128.78,58.15,137.47,506.45,160.98,5.0,Completed
BK002526,PROP011,Airbnb,Dorothy Williams,2025-11-29,2025-12-06,2025-12-10,4,618.68,50,18.56,123.74,31.59,100.15,518.53,154.67,4.5,Completed
BK002527,PROP011,Vrbo,Georgina Allen-Murphy,2025-11-27,2025-12-10,2025-12-15,5,847.85,90,25.44,169.57,52.58,168.01999999999998,679.83,169.57,4.7,Completed
BK002528,PROP011,Airbnb,Leigh Henderson,2025-10-26,2025-12-16,2025-12-19,3,470.91,80,14.13,94.18,31.06,125.19,345.72,156.97,4.9,Completed
BK002529,PROP011,Airbnb,Amber Brown,2025-11-02,2025-12-19,2025-12-24,5,701.75,80,21.05,140.35,33.18,134.23,567.52,140.35,4.7,Completed
BK002530,PROP011,Airbnb,Catherine Faulkner,2025-12-08,2025-12-25,2025-12-28,3,483.54,90,14.51,96.71,20.3,124.81,358.73,161.18,4.3,Completed
BK002531,PROP011,Airbnb,Shirley Hall,2025-10-29,2025-12-28,2025-12-31,3,447.09,90,13.41,89.42,28.17,131.57999999999998,315.51,149.03,4.9,Completed
BK002532,PROP012,Airbnb,Antony Reid,2022-12-21,2023-01-01,2023-01-08,7,713.23,70,21.4,142.65,20.68,112.08000000000001,601.15,101.89,4.9,Completed
BK002533,PROP012,Booking.com,Mrs Amelia Smith,2022-11-15,2023-01-08,2023-01-15,7,767.48,80,23.02,153.5,25.02,128.04,639.44,109.64,4.9,Completed
BK002534,PROP012,Airbnb,Melissa Dyer-Leonard,2022-12-31,2023-01-15,2023-01-20,5,521.2,50,15.64,104.24,19.97,85.61,435.59,104.24,4.8,Completed
BK002535,PROP012,Airbnb,Elliot White,2022-12-05,2023-01-23,2023-01-29,6,503.28,80,15.1,100.66,19.02,114.11999999999999,389.16,83.88,5.0,Completed
BK002536,PROP012,Airbnb,Mr Thomas Byrne,2022-12-10,2023-01-31,2023-02-05,5,470.75,90,14.12,94.15,43.35,147.47,323.28,94.15,4.8,Completed
BK002537,PROP012,Booking.com,Dr Iain Middleton,2023-01-22,2023-02-05,2023-02-08,3,328.71,80,9.86,65.74,38.75,128.61,200.1,109.57,4.4,Completed
BK002538,PROP012,Booking.com,Mr Aaron Jones,2022-12-17,2023-02-08,2023-02-12,4,409.28,80,12.28,81.86,22.28,114.56,294.72,102.32,4.7,Completed
BK002539,PROP012,Airbnb,Dennis Jones,2022-12-22,2023-02-12,2023-02-16,4,426.16,90,12.78,85.23,56.65,159.43,266.73,106.54,4.8,Completed
BK002540,PROP012,Airbnb,Roy Walker-Giles,2023-02-12,2023-02-17,2023-02-24,7,669.9,50,20.1,133.98,49.35,119.44999999999999,550.45,95.7,4.6,Completed
BK002541,PROP012,Vrbo,Ruth Singh,2023-02-07,2023-02-24,2023-02-28,4,466.04,50,13.98,93.21,25.66,89.64,376.4,116.51,4.5,Completed
BK002542,PROP012,Airbnb,Billy Marsh,2023-02-04,2023-03-01,2023-03-04,3,354.63,70,10.64,70.93,52.03,132.67000000000002,221.96,118.21,4.7,Completed
BK002543,PROP012,Airbnb,Clifford James,2023-02-11,2023-03-07,2023-03-12,5,596.7,80,17.9,119.34,26.93,124.83000000000001,471.87,119.34,4.6,Completed
BK002544,PROP012,Airbnb,Joan Hall,2023-02-09,2023-03-12,2023-03-18,6,649.8,60,19.49,129.96,55.04,134.53,515.27,108.3,5.0,Completed
BK002545,PROP012,Airbnb,Sandra Cooper,2023-02-01,2023-03-18,2023-03-24,6,798.54,90,23.96,159.71,30.48,144.44,654.1,133.09,4.5,Completed
BK002546,PROP012,Vrbo,Yvonne Hopkins,2023-03-12,2023-03-24,2023-03-31,7,869.54,70,26.09,173.91,44.5,140.59,728.95,124.22,4.8,Completed
BK002547,PROP012,Airbnb,Amy Moore,2023-03-02,2023-03-31,2023-04-05,5,598.7,50,17.96,119.74,47.78,115.74000000000001,482.96,119.74,4.5,Completed
BK002548,PROP012,Airbnb,Mr Shaun Shaw,2023-02-15,2023-04-05,2023-04-10,5,574.75,80,17.24,114.95,18.52,115.75999999999999,458.99,114.95,4.9,Completed
BK002549,PROP012,Airbnb,Ms Marie Brown,2023-04-04,2023-04-10,2023-04-15,5,550.7,90,16.52,110.14,38.6,145.12,405.58,110.14,5.0,Completed
BK002550,PROP012,Airbnb,Hollie Wilson,2023-04-05,2023-04-15,2023-04-22,7,848.61,90,25.46,169.72,27.19,142.65,705.96,121.23,4.3,Completed
BK002551,PROP012,Airbnb,Clive Jones,2023-03-23,2023-04-22,2023-04-24,2,216.06,60,6.48,43.21,16.75,83.23,132.83,108.03,4.8,Completed
BK002552,PROP012,Airbnb,Dorothy Power,2023-03-05,2023-04-24,2023-04-26,2,220.62,60,6.62,44.12,58.08,124.7,95.92,110.31,4.8,Completed
BK002553,PROP012,Airbnb,Amanda Collier,2023-03-13,2023-04-26,2023-04-30,4,507.2,90,15.22,101.44,59.18,164.4,342.8,126.8,4.4,Completed
BK002554,PROP012,Airbnb,Ms Chloe Stephens,2023-03-25,2023-05-01,2023-05-06,5,573.15,60,17.19,114.63,28.26,105.45,467.7,114.63,4.6,Completed
BK002555,PROP012,Vrbo,Dr Alexandra Harris,2023-04-28,2023-05-06,2023-05-12,6,685.02,50,20.55,137.0,34.48,105.03,579.99,114.17,4.9,Completed
BK002556,PROP012,Vrbo,Andrew Wood,2023-04-16,2023-05-12,2023-05-19,7,997.01,70,29.91,199.4,23.16,123.07,873.94,142.43,4.4,Completed
BK002557,PROP012,Airbnb,Nicholas Ali,2023-05-12,2023-05-19,2023-05-23,4,478.44,80,14.35,95.69,42.97,137.32,341.12,119.61,5.0,Completed
BK002558,PROP012,airbnb,Dr Leah Bartlett,2023-04-24,2023-05-23,2023-05-29,6,837.06,50,25.11,167.41,46.73,121.84,715.22,139.51,4.4,Completed
BK002559,PROP012,Booking.com,Geraldine Morris,2023-05-07,2023-05-29,2023-06-03,5,558.0,80,16.74,111.6,29.42,126.16,431.84,111.6,4.8,Completed
BK002560,PROP012,Booking.com,Dylan Gibson,2023-04-09,2023-06-03,2023-06-07,4,683.24,70,20.5,136.65,50.16,140.66,542.58,170.81,4.5,Completed
BK002561,PROP012,Airbnb,Alison Newton-Smith,2023-05-17,2023-06-07,2023-06-12,5,810.2,70,24.31,162.04,16.62,110.93,699.27,162.04,4.7,Completed
BK002562,PROP012,Airbnb,Dr Elliott Bruce,2023-05-10,2023-06-12,2023-06-15,3,451.35,80,13.54,90.27,24.08,117.61999999999999,333.73,150.45,4.9,Completed
BK002563,PROP012,Booking.com,Dr Robert Green,2023-06-09,2023-06-15,2023-06-22,7,1252.86,70,37.59,250.57,53.07,160.66,1092.2,178.98,5.0,Completed
BK002564,PROP012,Airbnb,Mrs Olivia Walton,2023-06-08,2023-06-22,2023-06-24,2,392.18,60,11.77,78.44,13.72,85.49,306.69,196.09,4.6,Completed
BK002565,PROP012,Airbnb,Hayley Coles,2023-06-19,2023-06-24,2023-06-27,3,466.83,50,14.0,93.37,53.18,117.18,349.65,155.61,5.0,Completed
BK002566,PROP012,Airbnb,Sophie Long,2023-04-28,2023-06-27,2023-07-03,6,1062.3,50,31.87,212.46,17.81,99.68,962.62,177.05,4.5,Completed
BK002567,PROP012,Airbnb,Mark Thomas,2023-06-21,2023-07-03,2023-07-10,7,1221.43,70,36.64,244.29,49.31,155.95,1065.48,174.49,4.7,Completed
BK002568,PROP012,Booking.com,Dr Guy Davies,2023-06-30,2023-07-10,2023-07-17,7,1103.9,60,33.12,220.78,19.98,113.10000000000001,990.8,157.7,4.8,Completed
BK002569,PROP012,Booking.com,Alexander Nicholls,2023-06-28,2023-07-17,2023-07-19,2,356.74,50,10.7,71.35,10.19,70.89,285.85,178.37,4.5,Completed
BK002570,PROP012,Airbnb,Derek West,2023-07-02,2023-07-19,2023-07-21,2,320.6,50,9.62,64.12,29.35,88.97,231.63,160.3,4.8,Completed
BK002571,PROP012,Airbnb,Mohamed Miller,2023-06-28,2023-07-21,2023-07-24,3,450.93,80,13.53,90.19,40.27,133.8,317.13,150.31,4.3,Completed
BK002572,PROP012,Airbnb,Clive Williams,2023-07-08,2023-07-24,2023-07-26,2,318.24,80,9.55,63.65,19.25,108.8,209.44,159.12,4.8,Completed
BK002573,PROP012,Airbnb,Cheryl Gray,2023-07-09,2023-07-26,2023-07-30,4,640.0,60,19.2,128.0,53.91,133.11,506.89,160.0,4.6,Completed
BK002574,PROP012,Booking.com,Lewis Metcalfe,2023-06-07,2023-07-30,2023-08-06,7,1187.34,50,35.62,237.47,19.41,105.03,1082.31,169.62,5.0,Completed
BK002575,PROP012,Airbnb,Miss Danielle Hussain,2023-06-24,2023-08-06,2023-08-09,3,471.45,80,14.14,94.29,41.76,135.9,335.55,157.15,4.8,Completed
BK002576,PROP012,Airbnb,Robert Chadwick,2023-07-13,2023-08-09,2023-08-15,6,1030.14,70,30.9,206.03,20.91,121.81,908.33,171.69,5.0,Completed
BK002577,PROP012,Vrbo,Dorothy Hall-Owen,2023-07-25,2023-08-15,2023-08-21,6,905.28,50,27.16,181.06,42.74,119.9,785.38,150.88,,Completed
BK002578,PROP012,Airbnb,Ms Lauren Martin,2023-07-01,2023-08-21,2023-08-24,3,463.23,50,13.9,92.65,13.08,76.98,386.25,154.41,4.7,Completed
BK002579,PROP012,Booking.com,Antony Blackburn,2023-07-06,2023-08-25,2023-08-31,6,922.56,80,27.68,184.51,14.0,121.68,800.88,153.76,4.7,Completed
BK002580,PROP012,Booking.com,Elliott Fisher,2023-08-03,2023-08-31,2023-09-02,2,357.52,50,10.73,71.5,25.92,86.65,270.87,178.76,,Completed
BK002581,PROP012,Booking.com,Kathryn Ward,2023-08-08,2023-09-02,2023-09-09,7,787.57,50,23.63,157.51,38.46,112.09,675.48,112.51,4.8,Completed
BK002582,PROP012,Airbnb,David Singh,2023-08-04,2023-09-09,2023-09-13,4,484.28,80,14.53,96.86,28.52,123.05,361.23,121.07,,Completed
BK002583,PROP012,Airbnb,Ms Georgina Rees,2023-07-26,2023-09-13,2023-09-19,6,771.84,60,23.16,154.37,21.41,104.57,667.27,128.64,4.7,Completed
BK002584,PROP012,Airbnb,Tony Martin,2023-07-27,2023-09-20,2023-09-25,5,649.9,80,19.5,129.98,54.0,153.5,496.4,129.98,4.8,Completed
BK002585,PROP012,Airbnb,Martyn Simmons,2023-08-04,2023-09-26,2023-10-01,5,572.4,80,17.17,114.48,32.61,129.78,442.62,114.48,5.0,Completed
BK002586,PROP012,Booking.com,Henry Robinson,2023-09-02,2023-10-01,2023-10-06,5,630.55,50,18.92,126.11,53.67,122.59,507.96,126.11,5.0,Completed
BK002587,PROP012,Booking.com,Jasmine Sanderson,2023-08-20,2023-10-06,2023-10-11,5,628.25,70,18.85,125.65,10.7,99.55,528.7,125.65,4.8,Completed
BK002588,PROP012,Airbnb,Mrs Anne Johnson,2023-10-06,2023-10-12,2023-10-15,3,363.48,90,10.9,72.7,57.3,158.2,205.28,121.16,4.5,Completed
BK002589,PROP012,Airbnb,Mr Leon Wheeler,2023-09-09,2023-10-15,2023-10-20,5,612.85,60,18.39,122.57,23.54,101.93,510.92,122.57,5.0,Completed
BK002590,PROP012,Booking.com,Iain Thompson-Anderson,2023-09-28,2023-10-20,2023-10-23,3,368.04,70,11.04,73.61,51.49,132.53,235.51,122.68,4.5,Completed
BK002591,PROP012,Airbnb,Pamela Cox,2023-09-21,2023-10-23,2023-10-26,3,376.8,80,11.3,75.36,40.34,131.64,245.16,125.6,4.6,Completed
BK002592,PROP012,Airbnb,Mr Marcus Murray,2023-10-01,2023-10-26,2023-10-31,5,695.2,50,20.86,139.04,27.67,98.53,596.67,139.04,4.2,Completed
BK002593,PROP012,Airbnb,Mrs Lynne Smith,2023-09-25,2023-10-31,2023-11-06,6,715.5,70,21.46,143.1,17.07,108.53,606.97,119.25,4.9,Completed
